kraj,rok,płeć,wiek,IndicatorName,wartość
Viet Nam,1980,Female,33,Currently married by age of woman (Number),241107.6
Viet Nam,1980,Female,34,Currently married by age of woman (Number),241107.6
Viet Nam,1980,Female,35,Currently married by age of woman (Number),186473.6
Viet Nam,1980,Female,36,Currently married by age of woman (Number),186473.6
Viet Nam,1980,Female,37,Currently married by age of woman (Number),186473.6
Viet Nam,1980,Female,38,Currently married by age of woman (Number),186473.6
Viet Nam,1980,Female,39,Currently married by age of woman (Number),186473.6
Viet Nam,1980,Female,40,Currently married by age of woman (Number),176940.8
Viet Nam,1980,Female,41,Currently married by age of woman (Number),176940.8
Viet Nam,1980,Female,42,Currently married by age of woman (Number),176940.8
Viet Nam,1980,Female,43,Currently married by age of woman (Number),176940.8
Viet Nam,1980,Female,44,Currently married by age of woman (Number),176940.8
Viet Nam,1980,Female,45,Currently married by age of woman (Number),175811.2
Viet Nam,1980,Female,46,Currently married by age of woman (Number),175811.2
Viet Nam,1980,Female,47,Currently married by age of woman (Number),175811.2
Viet Nam,1980,Female,48,Currently married by age of woman (Number),175811.2
Viet Nam,1980,Female,49,Currently married by age of woman (Number),175811.2
Viet Nam,1981,Female,15,Currently married by age of woman (Number),64092.4
Viet Nam,1981,Female,16,Currently married by age of woman (Number),64092.4
Viet Nam,1981,Female,17,Currently married by age of woman (Number),64092.4
Viet Nam,1981,Female,18,Currently married by age of woman (Number),64092.4
Viet Nam,1981,Female,19,Currently married by age of woman (Number),64092.4
Viet Nam,1981,Female,20,Currently married by age of woman (Number),303907.4
Viet Nam,1981,Female,21,Currently married by age of woman (Number),303907.4
Viet Nam,1981,Female,22,Currently married by age of woman (Number),303907.4
Viet Nam,1981,Female,23,Currently married by age of woman (Number),303907.4
Viet Nam,1981,Female,24,Currently married by age of woman (Number),303907.4
Viet Nam,1981,Female,25,Currently married by age of woman (Number),340270.8
Viet Nam,1981,Female,26,Currently married by age of woman (Number),340270.8
Viet Nam,1981,Female,27,Currently married by age of woman (Number),340270.8
Viet Nam,1981,Female,28,Currently married by age of woman (Number),340270.8
Viet Nam,1981,Female,29,Currently married by age of woman (Number),340270.8
Viet Nam,1981,Female,30,Currently married by age of woman (Number),263615.6
Viet Nam,1981,Female,31,Currently married by age of woman (Number),263615.6
Viet Nam,1981,Female,32,Currently married by age of woman (Number),263615.6
Viet Nam,1981,Female,33,Currently married by age of woman (Number),263615.6
Viet Nam,1981,Female,34,Currently married by age of woman (Number),263615.6
Viet Nam,1981,Female,35,Currently married by age of woman (Number),190369.6
Viet Nam,1981,Female,36,Currently married by age of woman (Number),190369.6
Viet Nam,1981,Female,37,Currently married by age of woman (Number),190369.6
Viet Nam,1981,Female,38,Currently married by age of woman (Number),190369.6
Viet Nam,1981,Female,39,Currently married by age of woman (Number),190369.6
Viet Nam,1981,Female,40,Currently married by age of woman (Number),174911.6
Viet Nam,1981,Female,41,Currently married by age of woman (Number),174911.6
Viet Nam,1981,Female,42,Currently married by age of woman (Number),174911.6
Viet Nam,1981,Female,43,Currently married by age of woman (Number),174911.6
Viet Nam,1981,Female,44,Currently married by age of woman (Number),174911.6
Viet Nam,1981,Female,45,Currently married by age of woman (Number),177659.2
Viet Nam,1981,Female,46,Currently married by age of woman (Number),177659.2
Viet Nam,1981,Female,47,Currently married by age of woman (Number),177659.2
Viet Nam,1981,Female,48,Currently married by age of woman (Number),177659.2
Viet Nam,1981,Female,49,Currently married by age of woman (Number),177659.2
Viet Nam,1982,Female,15,Currently married by age of woman (Number),65476.6
Viet Nam,1982,Female,16,Currently married by age of woman (Number),65476.6
Viet Nam,1982,Female,17,Currently married by age of woman (Number),65476.6
Viet Nam,1982,Female,18,Currently married by age of woman (Number),65476.6
Viet Nam,1982,Female,19,Currently married by age of woman (Number),65476.6
Viet Nam,1982,Female,20,Currently married by age of woman (Number),305819.0
Viet Nam,1982,Female,21,Currently married by age of woman (Number),305819.0
Viet Nam,1982,Female,22,Currently married by age of woman (Number),305819.0
Viet Nam,1982,Female,23,Currently married by age of woman (Number),305819.0
Viet Nam,1982,Female,24,Currently married by age of woman (Number),305819.0
Viet Nam,1982,Female,25,Currently married by age of woman (Number),359863.0
Viet Nam,1982,Female,26,Currently married by age of woman (Number),359863.0
Viet Nam,1982,Female,27,Currently married by age of woman (Number),359863.0
Viet Nam,1982,Female,28,Currently married by age of woman (Number),359863.0
Viet Nam,1982,Female,29,Currently married by age of woman (Number),359863.0
Viet Nam,1982,Female,30,Currently married by age of woman (Number),279396.8
Viet Nam,1982,Female,31,Currently married by age of woman (Number),279396.8
Viet Nam,1982,Female,32,Currently married by age of woman (Number),279396.8
Viet Nam,1982,Female,33,Currently married by age of woman (Number),279396.8
Viet Nam,1982,Female,34,Currently married by age of woman (Number),279396.8
Viet Nam,1982,Female,35,Currently married by age of woman (Number),195820.6
Viet Nam,1982,Female,36,Currently married by age of woman (Number),195820.6
Viet Nam,1982,Female,37,Currently married by age of woman (Number),195820.6
Viet Nam,1982,Female,38,Currently married by age of woman (Number),195820.6
Viet Nam,1982,Female,39,Currently married by age of woman (Number),195820.6
Viet Nam,1982,Female,40,Currently married by age of woman (Number),173851.6
Viet Nam,1982,Female,41,Currently married by age of woman (Number),173851.6
Viet Nam,1982,Female,42,Currently married by age of woman (Number),173851.6
Viet Nam,1982,Female,43,Currently married by age of woman (Number),173851.6
Viet Nam,1982,Female,44,Currently married by age of woman (Number),173851.6
Viet Nam,1982,Female,45,Currently married by age of woman (Number),177024.0
Viet Nam,1982,Female,46,Currently married by age of woman (Number),177024.0
Viet Nam,1982,Female,47,Currently married by age of woman (Number),177024.0
Viet Nam,1982,Female,48,Currently married by age of woman (Number),177024.0
Viet Nam,1982,Female,49,Currently married by age of woman (Number),177024.0
Viet Nam,1983,Female,15,Currently married by age of woman (Number),65115.8
Viet Nam,1983,Female,16,Currently married by age of woman (Number),65115.8
Viet Nam,1983,Female,17,Currently married by age of woman (Number),65115.8
Viet Nam,1983,Female,18,Currently married by age of woman (Number),65115.8
Viet Nam,1983,Female,19,Currently married by age of woman (Number),65115.8
Viet Nam,1983,Female,20,Currently married by age of woman (Number),310351.4
Viet Nam,1983,Female,21,Currently married by age of woman (Number),310351.4
Viet Nam,1983,Female,22,Currently married by age of woman (Number),310351.4
Viet Nam,1983,Female,23,Currently married by age of woman (Number),310351.4
Viet Nam,1983,Female,24,Currently married by age of woman (Number),310351.4
Viet Nam,1983,Female,25,Currently married by age of woman (Number),376456.6
Viet Nam,1983,Female,26,Currently married by age of woman (Number),376456.6
Viet Nam,1983,Female,27,Currently married by age of woman (Number),376456.6
Viet Nam,1983,Female,28,Currently married by age of woman (Number),376456.6
Viet Nam,1983,Female,29,Currently married by age of woman (Number),376456.6
Viet Nam,1983,Female,30,Currently married by age of woman (Number),305325.4
Viet Nam,1983,Female,31,Currently married by age of woman (Number),305325.4
Viet Nam,1983,Female,32,Currently married by age of woman (Number),305325.4
Viet Nam,1983,Female,33,Currently married by age of woman (Number),305325.4
Viet Nam,1983,Female,34,Currently married by age of woman (Number),305325.4
Viet Nam,1983,Female,35,Currently married by age of woman (Number),202861.6
Viet Nam,1983,Female,36,Currently married by age of woman (Number),202861.6
Viet Nam,1983,Female,37,Currently married by age of woman (Number),202861.6
Viet Nam,1983,Female,38,Currently married by age of woman (Number),202861.6
Viet Nam,1983,Female,39,Currently married by age of woman (Number),202861.6
Viet Nam,1983,Female,40,Currently married by age of woman (Number),174036.2
Viet Nam,1983,Female,41,Currently married by age of woman (Number),174036.2
Viet Nam,1983,Female,42,Currently married by age of woman (Number),174036.2
Viet Nam,1983,Female,43,Currently married by age of woman (Number),174036.2
Viet Nam,1983,Female,44,Currently married by age of woman (Number),174036.2
Viet Nam,1983,Female,45,Currently married by age of woman (Number),174232.4
Viet Nam,1983,Female,46,Currently married by age of woman (Number),174232.4
Viet Nam,1983,Female,47,Currently married by age of woman (Number),174232.4
Viet Nam,1983,Female,48,Currently married by age of woman (Number),174232.4
Viet Nam,1983,Female,49,Currently married by age of woman (Number),174232.4
Viet Nam,1984,Female,15,Currently married by age of woman (Number),64985.8
Viet Nam,1984,Female,16,Currently married by age of woman (Number),64985.8
Viet Nam,1984,Female,17,Currently married by age of woman (Number),64985.8
Viet Nam,1984,Female,18,Currently married by age of woman (Number),64985.8
Viet Nam,1984,Female,19,Currently married by age of woman (Number),64985.8
Viet Nam,1984,Female,20,Currently married by age of woman (Number),314995.2
Viet Nam,1984,Female,21,Currently married by age of woman (Number),314995.2
Viet Nam,1984,Female,22,Currently married by age of woman (Number),314995.2
Viet Nam,1984,Female,23,Currently married by age of woman (Number),314995.2
Viet Nam,1984,Female,24,Currently married by age of woman (Number),314995.2
Viet Nam,1984,Female,25,Currently married by age of woman (Number),396260.0
Viet Nam,1984,Female,26,Currently married by age of woman (Number),396260.0
Viet Nam,1984,Female,27,Currently married by age of woman (Number),396260.0
Viet Nam,1984,Female,28,Currently married by age of woman (Number),396260.0
Viet Nam,1984,Female,29,Currently married by age of woman (Number),396260.0
Viet Nam,1984,Female,30,Currently married by age of woman (Number),325999.0
Viet Nam,1984,Female,31,Currently married by age of woman (Number),325999.0
Viet Nam,1984,Female,32,Currently married by age of woman (Number),325999.0
Viet Nam,1984,Female,33,Currently married by age of woman (Number),325999.0
Viet Nam,1984,Female,34,Currently married by age of woman (Number),325999.0
Viet Nam,1984,Female,35,Currently married by age of woman (Number),213002.0
Viet Nam,1984,Female,36,Currently married by age of woman (Number),213002.0
Viet Nam,1984,Female,37,Currently married by age of woman (Number),213002.0
Viet Nam,1984,Female,38,Currently married by age of woman (Number),213002.0
Viet Nam,1984,Female,39,Currently married by age of woman (Number),213002.0
Viet Nam,1984,Female,40,Currently married by age of woman (Number),175417.4
Viet Nam,1984,Female,41,Currently married by age of woman (Number),175417.4
Viet Nam,1984,Female,42,Currently married by age of woman (Number),175417.4
Viet Nam,1984,Female,43,Currently married by age of woman (Number),175417.4
Viet Nam,1984,Female,44,Currently married by age of woman (Number),175417.4
Viet Nam,1984,Female,45,Currently married by age of woman (Number),170561.2
Viet Nam,1984,Female,46,Currently married by age of woman (Number),170561.2
Viet Nam,1984,Female,47,Currently married by age of woman (Number),170561.2
Viet Nam,1984,Female,48,Currently married by age of woman (Number),170561.2
Viet Nam,1984,Female,49,Currently married by age of woman (Number),170561.2
Viet Nam,1985,Female,15,Currently married by age of woman (Number),65277.2
Viet Nam,1985,Female,16,Currently married by age of woman (Number),65277.2
Viet Nam,1985,Female,17,Currently married by age of woman (Number),65277.2
Viet Nam,1985,Female,18,Currently married by age of woman (Number),65277.2
Viet Nam,1985,Female,19,Currently married by age of woman (Number),65277.2
Viet Nam,1985,Female,20,Currently married by age of woman (Number),317726.2
Viet Nam,1985,Female,21,Currently married by age of woman (Number),317726.2
Viet Nam,1985,Female,22,Currently married by age of woman (Number),317726.2
Viet Nam,1985,Female,23,Currently married by age of woman (Number),317726.2
Viet Nam,1985,Female,24,Currently married by age of woman (Number),317726.2
Viet Nam,1985,Female,25,Currently married by age of woman (Number),409271.0
Viet Nam,1985,Female,26,Currently married by age of woman (Number),409271.0
Viet Nam,1985,Female,27,Currently married by age of woman (Number),409271.0
Viet Nam,1985,Female,28,Currently married by age of woman (Number),409271.0
Viet Nam,1985,Female,29,Currently married by age of woman (Number),409271.0
Viet Nam,1985,Female,30,Currently married by age of woman (Number),342289.0
Viet Nam,1985,Female,31,Currently married by age of woman (Number),342289.0
Viet Nam,1985,Female,32,Currently married by age of woman (Number),342289.0
Viet Nam,1985,Female,33,Currently married by age of woman (Number),342289.0
Viet Nam,1985,Female,34,Currently married by age of woman (Number),342289.0
Viet Nam,1985,Female,35,Currently married by age of woman (Number),235342.6
Viet Nam,1985,Female,36,Currently married by age of woman (Number),235342.6
Viet Nam,1985,Female,37,Currently married by age of woman (Number),235342.6
Viet Nam,1985,Female,38,Currently married by age of woman (Number),235342.6
Viet Nam,1985,Female,39,Currently married by age of woman (Number),235342.6
Viet Nam,1985,Female,40,Currently married by age of woman (Number),177878.6
Viet Nam,1985,Female,41,Currently married by age of woman (Number),177878.6
Viet Nam,1985,Female,42,Currently married by age of woman (Number),177878.6
Viet Nam,1985,Female,43,Currently married by age of woman (Number),177878.6
Viet Nam,1985,Female,44,Currently married by age of woman (Number),177878.6
Viet Nam,1985,Female,45,Currently married by age of woman (Number),167875.4
Viet Nam,1985,Female,46,Currently married by age of woman (Number),167875.4
Viet Nam,1985,Female,47,Currently married by age of woman (Number),167875.4
Viet Nam,1985,Female,48,Currently married by age of woman (Number),167875.4
Viet Nam,1985,Female,49,Currently married by age of woman (Number),167875.4
Viet Nam,1986,Female,15,Currently married by age of woman (Number),66141.2
Viet Nam,1986,Female,16,Currently married by age of woman (Number),66141.2
Viet Nam,1986,Female,17,Currently married by age of woman (Number),66141.2
Viet Nam,1986,Female,18,Currently married by age of woman (Number),66141.2
Viet Nam,1986,Female,19,Currently married by age of woman (Number),66141.2
Viet Nam,1986,Female,20,Currently married by age of woman (Number),318612.6
Viet Nam,1986,Female,21,Currently married by age of woman (Number),318612.6
Viet Nam,1986,Female,22,Currently married by age of woman (Number),318612.6
Viet Nam,1986,Female,23,Currently married by age of woman (Number),318612.6
Viet Nam,1986,Female,24,Currently married by age of woman (Number),318612.6
Viet Nam,1986,Female,25,Currently married by age of woman (Number),425299.4
Viet Nam,1986,Female,26,Currently married by age of woman (Number),425299.4
Viet Nam,1986,Female,27,Currently married by age of woman (Number),425299.4
Viet Nam,1986,Female,28,Currently married by age of woman (Number),425299.4
Viet Nam,1986,Female,29,Currently married by age of woman (Number),425299.4
Viet Nam,1986,Female,30,Currently married by age of woman (Number),355232.6
Viet Nam,1986,Female,31,Currently married by age of woman (Number),355232.6
Viet Nam,1986,Female,32,Currently married by age of woman (Number),355232.6
Viet Nam,1986,Female,33,Currently married by age of woman (Number),355232.6
Viet Nam,1986,Female,34,Currently married by age of woman (Number),355232.6
Viet Nam,1986,Female,35,Currently married by age of woman (Number),257477.8
Viet Nam,1986,Female,36,Currently married by age of woman (Number),257477.8
Viet Nam,1986,Female,37,Currently married by age of woman (Number),257477.8
Viet Nam,1986,Female,38,Currently married by age of woman (Number),257477.8
Viet Nam,1986,Female,39,Currently married by age of woman (Number),257477.8
Viet Nam,1986,Female,40,Currently married by age of woman (Number),181625.0
Viet Nam,1986,Female,41,Currently married by age of woman (Number),181625.0
Viet Nam,1986,Female,42,Currently married by age of woman (Number),181625.0
Viet Nam,1986,Female,43,Currently married by age of woman (Number),181625.0
Viet Nam,1986,Female,44,Currently married by age of woman (Number),181625.0
Viet Nam,1986,Female,45,Currently married by age of woman (Number),165996.0
Viet Nam,1986,Female,46,Currently married by age of woman (Number),165996.0
Viet Nam,1986,Female,47,Currently married by age of woman (Number),165996.0
Viet Nam,1986,Female,48,Currently married by age of woman (Number),165996.0
Viet Nam,1986,Female,49,Currently married by age of woman (Number),165996.0
Viet Nam,1987,Female,15,Currently married by age of woman (Number),67836.0
Viet Nam,1987,Female,16,Currently married by age of woman (Number),67836.0
Viet Nam,1987,Female,17,Currently married by age of woman (Number),67836.0
Viet Nam,1987,Female,18,Currently married by age of woman (Number),67836.0
Viet Nam,1987,Female,19,Currently married by age of woman (Number),67836.0
Viet Nam,1987,Female,20,Currently married by age of woman (Number),325587.6
Viet Nam,1987,Female,21,Currently married by age of woman (Number),325587.6
Viet Nam,1987,Female,22,Currently married by age of woman (Number),325587.6
Viet Nam,1987,Female,23,Currently married by age of woman (Number),325587.6
Viet Nam,1987,Female,24,Currently married by age of woman (Number),325587.6
Viet Nam,1987,Female,25,Currently married by age of woman (Number),428059.2
Viet Nam,1987,Female,26,Currently married by age of woman (Number),428059.2
Viet Nam,1987,Female,27,Currently married by age of woman (Number),428059.2
Viet Nam,1987,Female,28,Currently married by age of woman (Number),428059.2
Viet Nam,1987,Female,29,Currently married by age of woman (Number),428059.2
Viet Nam,1987,Female,30,Currently married by age of woman (Number),375881.6
Viet Nam,1987,Female,31,Currently married by age of woman (Number),375881.6
Viet Nam,1987,Female,32,Currently married by age of woman (Number),375881.6
Viet Nam,1987,Female,33,Currently married by age of woman (Number),375881.6
Viet Nam,1987,Female,34,Currently married by age of woman (Number),375881.6
Viet Nam,1987,Female,35,Currently married by age of woman (Number),273055.0
Viet Nam,1987,Female,36,Currently married by age of woman (Number),273055.0
Viet Nam,1987,Female,37,Currently married by age of woman (Number),273055.0
Viet Nam,1987,Female,38,Currently married by age of woman (Number),273055.0
Viet Nam,1987,Female,39,Currently married by age of woman (Number),273055.0
Viet Nam,1987,Female,40,Currently married by age of woman (Number),186908.6
Viet Nam,1987,Female,41,Currently married by age of woman (Number),186908.6
Viet Nam,1987,Female,42,Currently married by age of woman (Number),186908.6
Viet Nam,1987,Female,43,Currently married by age of woman (Number),186908.6
Viet Nam,1987,Female,44,Currently married by age of woman (Number),186908.6
Viet Nam,1987,Female,45,Currently married by age of woman (Number),165066.2
Viet Nam,1987,Female,46,Currently married by age of woman (Number),165066.2
Viet Nam,1987,Female,47,Currently married by age of woman (Number),165066.2
Viet Nam,1987,Female,48,Currently married by age of woman (Number),165066.2
Viet Nam,1987,Female,49,Currently married by age of woman (Number),165066.2
Viet Nam,1988,Female,15,Currently married by age of woman (Number),70238.8
Viet Nam,1988,Female,16,Currently married by age of woman (Number),70238.8
Viet Nam,1988,Female,17,Currently married by age of woman (Number),70238.8
Viet Nam,1988,Female,18,Currently married by age of woman (Number),70238.8
Viet Nam,1988,Female,19,Currently married by age of woman (Number),70238.8
Viet Nam,1988,Female,20,Currently married by age of woman (Number),323834.6
Viet Nam,1988,Female,21,Currently married by age of woman (Number),323834.6
Viet Nam,1988,Female,22,Currently married by age of woman (Number),323834.6
Viet Nam,1988,Female,23,Currently married by age of woman (Number),323834.6
Viet Nam,1988,Female,24,Currently married by age of woman (Number),323834.6
Viet Nam,1988,Female,25,Currently married by age of woman (Number),434492.2
Viet Nam,1988,Female,26,Currently married by age of woman (Number),434492.2
Viet Nam,1988,Female,27,Currently married by age of woman (Number),434492.2
Viet Nam,1988,Female,28,Currently married by age of woman (Number),434492.2
Viet Nam,1988,Female,29,Currently married by age of woman (Number),434492.2
Viet Nam,1988,Female,30,Currently married by age of woman (Number),393375.0
Viet Nam,1988,Female,31,Currently married by age of woman (Number),393375.0
Viet Nam,1988,Female,32,Currently married by age of woman (Number),393375.0
Viet Nam,1988,Female,33,Currently married by age of woman (Number),393375.0
Viet Nam,1988,Female,34,Currently married by age of woman (Number),393375.0
Viet Nam,1988,Female,35,Currently married by age of woman (Number),298600.4
Viet Nam,1988,Female,36,Currently married by age of woman (Number),298600.4
Viet Nam,1988,Female,37,Currently married by age of woman (Number),298600.4
Viet Nam,1988,Female,38,Currently married by age of woman (Number),298600.4
Viet Nam,1988,Female,39,Currently married by age of woman (Number),298600.4
Viet Nam,1988,Female,40,Currently married by age of woman (Number),193693.4
Viet Nam,1988,Female,41,Currently married by age of woman (Number),193693.4
Viet Nam,1988,Female,42,Currently married by age of woman (Number),193693.4
Viet Nam,1988,Female,43,Currently married by age of woman (Number),193693.4
Viet Nam,1988,Female,44,Currently married by age of woman (Number),193693.4
Viet Nam,1988,Female,45,Currently married by age of woman (Number),165279.0
Viet Nam,1988,Female,46,Currently married by age of woman (Number),165279.0
Viet Nam,1988,Female,47,Currently married by age of woman (Number),165279.0
Viet Nam,1988,Female,48,Currently married by age of woman (Number),165279.0
Viet Nam,1988,Female,49,Currently married by age of woman (Number),165279.0
Viet Nam,1989,Female,15,Currently married by age of woman (Number),72832.4
Viet Nam,1989,Female,16,Currently married by age of woman (Number),72832.4
Viet Nam,1989,Female,17,Currently married by age of woman (Number),72832.4
Viet Nam,1989,Female,18,Currently married by age of woman (Number),72832.4
Viet Nam,1989,Female,19,Currently married by age of woman (Number),72832.4
Viet Nam,1989,Female,20,Currently married by age of woman (Number),323276.2
Viet Nam,1989,Female,21,Currently married by age of woman (Number),323276.2
Viet Nam,1989,Female,22,Currently married by age of woman (Number),323276.2
Viet Nam,1989,Female,23,Currently married by age of woman (Number),323276.2
Viet Nam,1989,Female,24,Currently married by age of woman (Number),323276.2
Viet Nam,1989,Female,25,Currently married by age of woman (Number),441141.2
Viet Nam,1989,Female,26,Currently married by age of woman (Number),441141.2
Viet Nam,1989,Female,27,Currently married by age of woman (Number),441141.2
Viet Nam,1989,Female,28,Currently married by age of woman (Number),441141.2
Viet Nam,1989,Female,29,Currently married by age of woman (Number),441141.2
Viet Nam,1989,Female,30,Currently married by age of woman (Number),414314.4
Viet Nam,1989,Female,31,Currently married by age of woman (Number),414314.4
Viet Nam,1989,Female,32,Currently married by age of woman (Number),414314.4
Viet Nam,1989,Female,33,Currently married by age of woman (Number),414314.4
Viet Nam,1989,Female,34,Currently married by age of woman (Number),414314.4
Viet Nam,1989,Female,35,Currently married by age of woman (Number),319025.2
Viet Nam,1989,Female,36,Currently married by age of woman (Number),319025.2
Viet Nam,1989,Female,37,Currently married by age of woman (Number),319025.2
Viet Nam,1989,Female,38,Currently married by age of woman (Number),319025.2
Viet Nam,1989,Female,39,Currently married by age of woman (Number),319025.2
Viet Nam,1989,Female,40,Currently married by age of woman (Number),203450.0
Viet Nam,1989,Female,41,Currently married by age of woman (Number),203450.0
Viet Nam,1989,Female,42,Currently married by age of woman (Number),203450.0
Viet Nam,1989,Female,43,Currently married by age of woman (Number),203450.0
Viet Nam,1989,Female,44,Currently married by age of woman (Number),203450.0
Viet Nam,1989,Female,45,Currently married by age of woman (Number),166608.4
Viet Nam,1989,Female,46,Currently married by age of woman (Number),166608.4
Viet Nam,1989,Female,47,Currently married by age of woman (Number),166608.4
Viet Nam,1989,Female,48,Currently married by age of woman (Number),166608.4
Viet Nam,1989,Female,49,Currently married by age of woman (Number),166608.4
Viet Nam,1990,Female,15,Currently married by age of woman (Number),74844.2
Viet Nam,1990,Female,16,Currently married by age of woman (Number),74844.2
Viet Nam,1990,Female,17,Currently married by age of woman (Number),74844.2
Viet Nam,1990,Female,18,Currently married by age of woman (Number),74844.2
Viet Nam,1990,Female,19,Currently married by age of woman (Number),74844.2
Viet Nam,1990,Female,20,Currently married by age of woman (Number),323954.4
Viet Nam,1990,Female,21,Currently married by age of woman (Number),323954.4
Viet Nam,1990,Female,22,Currently married by age of woman (Number),323954.4
Viet Nam,1990,Female,23,Currently married by age of woman (Number),323954.4
Viet Nam,1990,Female,24,Currently married by age of woman (Number),323954.4
Viet Nam,1990,Female,25,Currently married by age of woman (Number),445743.8
Viet Nam,1990,Female,26,Currently married by age of woman (Number),445743.8
Viet Nam,1990,Female,27,Currently married by age of woman (Number),445743.8
Viet Nam,1990,Female,28,Currently married by age of woman (Number),445743.8
Viet Nam,1990,Female,29,Currently married by age of woman (Number),445743.8
Viet Nam,1990,Female,30,Currently married by age of woman (Number),429848.4
Viet Nam,1990,Female,31,Currently married by age of woman (Number),429848.4
Viet Nam,1990,Female,32,Currently married by age of woman (Number),429848.4
Viet Nam,1990,Female,33,Currently married by age of woman (Number),429848.4
Viet Nam,1990,Female,34,Currently married by age of woman (Number),429848.4
Viet Nam,1990,Female,35,Currently married by age of woman (Number),336569.4
Viet Nam,1990,Female,36,Currently married by age of woman (Number),336569.4
Viet Nam,1990,Female,37,Currently married by age of woman (Number),336569.4
Viet Nam,1990,Female,38,Currently married by age of woman (Number),336569.4
Viet Nam,1990,Female,39,Currently married by age of woman (Number),336569.4
Viet Nam,1990,Female,40,Currently married by age of woman (Number),225855.4
Viet Nam,1990,Female,41,Currently married by age of woman (Number),225855.4
Viet Nam,1990,Female,42,Currently married by age of woman (Number),225855.4
Viet Nam,1990,Female,43,Currently married by age of woman (Number),225855.4
Viet Nam,1990,Female,44,Currently married by age of woman (Number),225855.4
Viet Nam,1990,Female,45,Currently married by age of woman (Number),169565.4
Viet Nam,1990,Female,46,Currently married by age of woman (Number),169565.4
Viet Nam,1990,Female,47,Currently married by age of woman (Number),169565.4
Viet Nam,1990,Female,48,Currently married by age of woman (Number),169565.4
Viet Nam,1990,Female,49,Currently married by age of woman (Number),169565.4
Viet Nam,1991,Female,15,Currently married by age of woman (Number),76762.6
Viet Nam,1991,Female,16,Currently married by age of woman (Number),76762.6
Viet Nam,1991,Female,17,Currently married by age of woman (Number),76762.6
Viet Nam,1991,Female,18,Currently married by age of woman (Number),76762.6
Viet Nam,1991,Female,19,Currently married by age of woman (Number),76762.6
Viet Nam,1991,Female,20,Currently married by age of woman (Number),327537.4
Viet Nam,1991,Female,21,Currently married by age of woman (Number),327537.4
Viet Nam,1991,Female,22,Currently married by age of woman (Number),327537.4
Viet Nam,1991,Female,23,Currently married by age of woman (Number),327537.4
Viet Nam,1991,Female,24,Currently married by age of woman (Number),327537.4
Viet Nam,1991,Female,25,Currently married by age of woman (Number),447696.8
Viet Nam,1991,Female,26,Currently married by age of woman (Number),447696.8
Viet Nam,1991,Female,27,Currently married by age of woman (Number),447696.8
Viet Nam,1991,Female,28,Currently married by age of woman (Number),447696.8
Viet Nam,1991,Female,29,Currently married by age of woman (Number),447696.8
Viet Nam,1991,Female,30,Currently married by age of woman (Number),448658.8
Viet Nam,1991,Female,31,Currently married by age of woman (Number),448658.8
Viet Nam,1991,Female,32,Currently married by age of woman (Number),448658.8
Viet Nam,1991,Female,33,Currently married by age of woman (Number),448658.8
Viet Nam,1991,Female,34,Currently married by age of woman (Number),448658.8
Viet Nam,1991,Female,35,Currently married by age of woman (Number),350945.8
Viet Nam,1991,Female,36,Currently married by age of woman (Number),350945.8
Viet Nam,1991,Female,37,Currently married by age of woman (Number),350945.8
Viet Nam,1991,Female,38,Currently married by age of woman (Number),350945.8
Viet Nam,1991,Female,39,Currently married by age of woman (Number),350945.8
Viet Nam,1991,Female,40,Currently married by age of woman (Number),248278.0
Viet Nam,1991,Female,41,Currently married by age of woman (Number),248278.0
Viet Nam,1991,Female,42,Currently married by age of woman (Number),248278.0
Viet Nam,1991,Female,43,Currently married by age of woman (Number),248278.0
Viet Nam,1991,Female,44,Currently married by age of woman (Number),248278.0
Viet Nam,1991,Female,45,Currently married by age of woman (Number),173761.4
Viet Nam,1991,Female,46,Currently married by age of woman (Number),173761.4
Viet Nam,1991,Female,47,Currently married by age of woman (Number),173761.4
Viet Nam,1991,Female,48,Currently married by age of woman (Number),173761.4
Viet Nam,1991,Female,49,Currently married by age of woman (Number),173761.4
Viet Nam,1992,Female,15,Currently married by age of woman (Number),78405.0
Viet Nam,1992,Female,16,Currently married by age of woman (Number),78405.0
Viet Nam,1992,Female,17,Currently married by age of woman (Number),78405.0
Viet Nam,1992,Female,18,Currently married by age of woman (Number),78405.0
Viet Nam,1992,Female,19,Currently married by age of woman (Number),78405.0
Viet Nam,1992,Female,20,Currently married by age of woman (Number),335395.8
Viet Nam,1992,Female,21,Currently married by age of woman (Number),335395.8
Viet Nam,1992,Female,22,Currently married by age of woman (Number),335395.8
Viet Nam,1992,Female,23,Currently married by age of woman (Number),335395.8
Viet Nam,1992,Female,24,Currently married by age of woman (Number),335395.8
Viet Nam,1992,Female,25,Currently married by age of woman (Number),458312.4
Viet Nam,1992,Female,26,Currently married by age of woman (Number),458312.4
Viet Nam,1992,Female,27,Currently married by age of woman (Number),458312.4
Viet Nam,1992,Female,28,Currently married by age of woman (Number),458312.4
Viet Nam,1992,Female,29,Currently married by age of woman (Number),458312.4
Viet Nam,1992,Female,30,Currently married by age of woman (Number),453561.8
Viet Nam,1992,Female,31,Currently married by age of woman (Number),453561.8
Viet Nam,1992,Female,32,Currently married by age of woman (Number),453561.8
Viet Nam,1992,Female,33,Currently married by age of woman (Number),453561.8
Viet Nam,1992,Female,34,Currently married by age of woman (Number),453561.8
Viet Nam,1992,Female,35,Currently married by age of woman (Number),373165.2
